ClipId,EpId,rel_path,duration_samples,duration_seconds,match_strategy,label_block,label_prolong,label_soundrep,label_wordrep,label_interjection,label_no_stutter
33,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_28_33.wav,48000.0,3.0,suffix_underscore,0,1,0,0,3,2
34,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_089_34.wav,48000.0,3.0,suffix_underscore,1,2,0,0,0,1
36,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_32_36.wav,48000.0,3.0,suffix_underscore,1,0,0,0,2,2
37,56,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_29_37.wav,48000.0,3.0,suffix_underscore,1,0,3,0,0,0
39,56,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_76_39.wav,48000.0,3.0,suffix_underscore,2,0,0,3,0,0
40,56,data/SEP28K/clips/stuttering-clips/clips/HeStutters_23_40.wav,48000.0,3.0,suffix_underscore,0,1,0,0,3,2
44,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_097_44.wav,48000.0,3.0,suffix_underscore,1,0,0,0,2,2
47,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_179_47.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
50,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_118_50.wav,48000.0,3.0,suffix_underscore,1,2,0,0,1,0
51,56,data/SEP28K/clips/stuttering-clips/clips/HeStutters_21_51.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
54,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_121_54.wav,48000.0,3.0,suffix_underscore,2,3,0,0,0,1
55,56,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_72_55.wav,48000.0,3.0,suffix_underscore,2,0,2,0,0,0
58,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_42_58.wav,48000.0,3.0,suffix_underscore,3,1,0,0,3,0
60,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_178_60.wav,48000.0,3.0,suffix_underscore,0,0,3,0,3,0
61,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_099_61.wav,48000.0,3.0,suffix_underscore,2,0,0,1,1,0
62,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_0_62.wav,48000.0,3.0,suffix_underscore,0,2,0,0,2,1
63,56,data/SEP28K/clips/stuttering-clips/clips/HeStutters_11_63.wav,48000.0,3.0,suffix_underscore,2,0,0,0,3,1
64,56,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_37_64.wav,48000.0,3.0,suffix_underscore,2,1,0,0,2,0
65,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_0_65.wav,48000.0,3.0,suffix_underscore,0,1,0,0,0,2
66,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_016_66.wav,48000.0,3.0,suffix_underscore,3,0,2,0,3,0
67,56,data/SEP28K/clips/stuttering-clips/clips/HVSA_3_67.wav,48000.0,3.0,suffix_underscore,1,0,2,0,0,0
68,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_985_68.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
70,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_107_70.wav,48000.0,3.0,suffix_underscore,2,0,1,0,3,0
71,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_74_71.wav,48000.0,3.0,suffix_underscore,0,2,0,0,3,1
73,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_62_73.wav,48000.0,3.0,suffix_underscore,2,1,0,0,0,0
74,56,data/SEP28K/clips/stuttering-clips/clips/HeStutters_2_74.wav,48000.0,3.0,suffix_underscore,2,0,1,0,0,0
75,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_42_75.wav,48000.0,3.0,suffix_underscore,0,0,0,3,0,0
76,56,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_26_76.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
77,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_97_77.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,1
78,56,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_72_78.wav,48000.0,3.0,suffix_underscore,1,1,0,0,1,1
79,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_010_79.wav,48000.0,3.0,suffix_underscore,2,0,0,0,0,1
81,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_10_81.wav,48000.0,3.0,suffix_underscore,2,0,0,0,0,1
82,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_87_82.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
83,56,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_23_83.wav,48000.0,3.0,suffix_underscore,2,0,2,0,0,0
84,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_024_84.wav,48000.0,3.0,suffix_underscore,1,0,0,0,2,2
85,56,data/SEP28K/clips/stuttering-clips/clips/HeStutters_12_85.wav,48000.0,3.0,suffix_underscore,0,1,1,0,0,2
86,56,data/SEP28K/clips/stuttering-clips/clips/HeStutters_16_86.wav,48000.0,3.0,suffix_underscore,0,0,0,0,2,3
87,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_30_87.wav,48000.0,3.0,suffix_underscore,1,0,3,0,0,0
88,56,data/SEP28K/clips/stuttering-clips/clips/IStutterSoWhat_3_88.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
89,56,data/SEP28K/clips/stuttering-clips/clips/HeStutters_21_89.wav,48000.0,3.0,suffix_underscore,2,0,0,0,0,1
91,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_103_91.wav,48000.0,3.0,suffix_underscore,0,0,0,3,3,0
93,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_063_93.wav,48000.0,3.0,suffix_underscore,0,1,0,0,3,2
94,56,data/SEP28K/clips/stuttering-clips/clips/HeStutters_5_94.wav,48000.0,3.0,suffix_underscore,1,2,0,0,0,1
95,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_101_95.wav,48000.0,3.0,suffix_underscore,1,0,0,2,0,0
96,56,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_43_96.wav,48000.0,3.0,suffix_underscore,0,0,0,0,3,3
97,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_121_97.wav,48000.0,3.0,suffix_underscore,2,0,1,0,2,0
98,56,data/SEP28K/clips/stuttering-clips/clips/HeStutters_20_98.wav,48000.0,3.0,suffix_underscore,0,0,0,0,3,3
100,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_97_100.wav,48000.0,3.0,suffix_underscore,1,0,1,0,0,2
102,56,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_35_102.wav,48000.0,3.0,suffix_underscore,1,0,0,1,0,1
103,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_81_103.wav,48000.0,3.0,suffix_underscore,0,0,0,1,0,1
105,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_14_105.wav,48000.0,3.0,suffix_underscore,2,0,1,0,0,0
106,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_21_106.wav,48000.0,3.0,suffix_underscore,2,1,1,0,0,0
107,56,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_43_107.wav,48000.0,3.0,suffix_underscore,1,1,3,0,1,0
108,56,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_25_108.wav,48000.0,3.0,suffix_underscore,2,1,0,0,2,1
110,56,data/SEP28K/clips/stuttering-clips/clips/HeStutters_2_110.wav,48000.0,3.0,suffix_underscore,1,0,1,0,3,1
111,56,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_35_111.wav,48000.0,3.0,suffix_underscore,1,0,0,0,2,2
112,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_230_112.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
113,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_74_113.wav,48000.0,3.0,suffix_underscore,0,1,1,0,0,0
114,56,data/SEP28K/clips/stuttering-clips/clips/StrongVoices_21_114.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
116,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_39_116.wav,48000.0,3.0,suffix_underscore,1,0,1,0,0,2
117,56,data/SEP28K/clips/stuttering-clips/clips/StrongVoices_32_117.wav,48000.0,3.0,suffix_underscore,0,2,0,0,1,1
118,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_063_118.wav,48000.0,3.0,suffix_underscore,0,2,0,0,0,1
119,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_21_119.wav,48000.0,3.0,suffix_underscore,0,2,0,0,0,2
120,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_098_120.wav,48000.0,3.0,suffix_underscore,0,1,0,0,2,2
121,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_046_121.wav,48000.0,3.0,suffix_underscore,1,1,0,0,3,1
122,56,data/SEP28K/clips/stuttering-clips/clips/HeStutters_5_122.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
123,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_39_123.wav,48000.0,3.0,suffix_underscore,0,2,0,0,0,1
124,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_097_124.wav,48000.0,3.0,suffix_underscore,1,0,2,0,0,1
125,56,data/SEP28K/clips/stuttering-clips/clips/IStutterSoWhat_3_125.wav,48000.0,3.0,suffix_underscore,0,0,0,3,0,0
130,56,data/SEP28K/clips/stuttering-clips/clips/HeStutters_19_130.wav,48000.0,3.0,suffix_underscore,3,1,0,0,0,0
131,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_88_131.wav,48000.0,3.0,suffix_underscore,1,1,1,0,3,0
132,56,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_30_132.wav,48000.0,3.0,suffix_underscore,3,2,0,0,0,0
133,56,data/SEP28K/clips/stuttering-clips/clips/HVSA_3_133.wav,48000.0,3.0,suffix_underscore,0,3,1,0,1,0
134,56,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_72_134.wav,48000.0,3.0,suffix_underscore,0,2,0,0,0,1
135,56,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_64_135.wav,48000.0,3.0,suffix_underscore,3,0,0,0,1,0
136,56,data/SEP28K/clips/stuttering-clips/clips/IStutterSoWhat_1_136.wav,48000.0,3.0,suffix_underscore,2,0,2,0,0,0
140,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_81_140.wav,48000.0,3.0,suffix_underscore,2,0,1,0,0,0
141,56,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_7_141.wav,48000.0,3.0,suffix_underscore,0,0,0,0,2,3
142,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_34_142.wav,48000.0,3.0,suffix_underscore,1,1,0,0,0,1
144,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_063_144.wav,48000.0,3.0,suffix_underscore,1,0,0,0,3,2
145,56,data/SEP28K/clips/stuttering-clips/clips/HVSA_2_145.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
147,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_21_147.wav,48000.0,3.0,suffix_underscore,0,2,0,0,2,1
148,56,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_6_148.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
149,56,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_25_149.wav,48000.0,3.0,suffix_underscore,2,0,3,0,0,0
150,56,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_37_150.wav,48000.0,3.0,suffix_underscore,2,0,3,0,0,0
153,56,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_25_153.wav,48000.0,3.0,suffix_underscore,0,3,0,0,0,0
154,56,data/SEP28K/clips/stuttering-clips/clips/HVSA_1_154.wav,48000.0,3.0,suffix_underscore,0,1,0,0,3,2
155,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_14_155.wav,48000.0,3.0,suffix_underscore,2,0,0,0,0,1
156,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_81_156.wav,48000.0,3.0,suffix_underscore,1,0,1,0,3,1
157,56,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_23_157.wav,48000.0,3.0,suffix_underscore,1,2,0,0,1,0
159,56,data/SEP28K/clips/stuttering-clips/clips/IStutterSoWhat_2_159.wav,48000.0,3.0,suffix_underscore,1,2,0,0,0,1
160,56,data/SEP28K/clips/stuttering-clips/clips/IStutterSoWhat_2_160.wav,48000.0,3.0,suffix_underscore,1,0,1,1,0,0
162,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_024_162.wav,48000.0,3.0,suffix_underscore,0,1,0,0,0,2
163,56,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_64_163.wav,48000.0,3.0,suffix_underscore,1,0,1,0,0,1
165,56,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_33_165.wav,48000.0,3.0,suffix_underscore,0,0,0,0,1,3
166,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_099_166.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
169,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_6_169.wav,48000.0,3.0,suffix_underscore,2,0,0,0,3,1
170,56,data/SEP28K/clips/stuttering-clips/clips/HeStutters_12_170.wav,48000.0,3.0,suffix_underscore,2,0,0,0,0,1
171,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_88_171.wav,48000.0,3.0,suffix_underscore,2,0,0,0,0,1
173,56,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_985_173.wav,48000.0,3.0,suffix_underscore,0,0,0,3,2,0
174,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_81_174.wav,48000.0,3.0,suffix_underscore,3,0,2,0,0,0
176,56,data/SEP28K/clips/stuttering-clips/clips/HeStutters_11_176.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
177,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_0_177.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
178,56,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_21_178.wav,48000.0,3.0,suffix_underscore,0,0,0,0,3,3
179,56,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_64_179.wav,48000.0,3.0,suffix_underscore,1,0,0,2,0,1
180,56,data/SEP28K/clips/stuttering-clips/clips/HVSA_3_180.wav,48000.0,3.0,suffix_underscore,2,1,1,0,0,0
181,56,data/SEP28K/clips/stuttering-clips/clips/HeStutters_22_181.wav,48000.0,3.0,suffix_underscore,3,0,0,0,0,0
1,57,data/SEP28K/clips/stuttering-clips/clips/HeStutters_5_1.wav,48000.0,3.0,suffix_underscore,1,0,1,3,0,0
3,57,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_4_3.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
5,57,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_13_5.wav,48000.0,3.0,suffix_underscore,0,0,0,0,1,3
6,57,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_16_6.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
9,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_64_9.wav,48000.0,3.0,suffix_underscore,0,2,0,0,0,1
10,57,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_59_10.wav,48000.0,3.0,suffix_underscore,1,0,2,0,0,0
11,57,data/SEP28K/clips/stuttering-clips/clips/StutteringIsCool_74_11.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,2
13,57,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_1_13.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
14,57,data/SEP28K/clips/stuttering-clips/clips/StutteringIsCool_81_14.wav,48000.0,3.0,suffix_underscore,3,0,1,0,0,0
15,57,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_39_15.wav,48000.0,3.0,suffix_underscore,2,0,1,0,0,0
17,57,data/SEP28K/clips/stuttering-clips/clips/StutteringIsCool_15_17.wav,48000.0,3.0,suffix_underscore,1,0,0,0,2,2
18,57,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_2_18.wav,48000.0,3.0,suffix_underscore,0,1,0,0,0,2
19,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_099_19.wav,48000.0,3.0,suffix_underscore,1,0,2,0,1,0
21,57,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_34_21.wav,48000.0,3.0,suffix_underscore,1,1,0,1,2,1
23,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_098_23.wav,48000.0,3.0,suffix_underscore,0,0,0,0,1,3
25,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_34_25.wav,48000.0,3.0,suffix_underscore,0,0,0,3,0,0
27,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_55_27.wav,48000.0,3.0,suffix_underscore,0,1,0,0,1,2
28,57,data/SEP28K/clips/stuttering-clips/clips/StrongVoices_26_28.wav,48000.0,3.0,suffix_underscore,0,2,0,0,0,1
29,57,data/SEP28K/clips/stuttering-clips/clips/StutteringIsCool_0_29.wav,48000.0,3.0,suffix_underscore,1,2,0,0,0,1
30,57,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_45_30.wav,48000.0,3.0,suffix_underscore,0,0,1,2,1,0
31,57,data/SEP28K/clips/stuttering-clips/clips/HeStutters_19_31.wav,48000.0,3.0,suffix_underscore,0,0,0,0,3,3
32,57,data/SEP28K/clips/stuttering-clips/clips/StutteringIsCool_29_32.wav,48000.0,3.0,suffix_underscore,1,0,0,1,0,1
35,57,data/SEP28K/clips/stuttering-clips/clips/StutteringIsCool_65_35.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
36,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_32_36.wav,48000.0,3.0,suffix_underscore,0,1,0,0,0,2
37,57,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_29_37.wav,48000.0,3.0,suffix_underscore,1,1,1,2,0,0
40,57,data/SEP28K/clips/stuttering-clips/clips/HeStutters_23_40.wav,48000.0,3.0,suffix_underscore,1,0,0,2,0,0
41,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_218_41.wav,48000.0,3.0,suffix_underscore,1,0,0,3,0,0
42,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_071_42.wav,48000.0,3.0,suffix_underscore,3,0,0,0,0,0
43,57,data/SEP28K/clips/stuttering-clips/clips/HeStutters_1_43.wav,48000.0,3.0,suffix_underscore,1,0,2,0,0,0
44,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_097_44.wav,48000.0,3.0,suffix_underscore,2,1,2,0,0,1
46,57,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_32_46.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
47,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_179_47.wav,48000.0,3.0,suffix_underscore,0,0,0,0,3,3
48,57,data/SEP28K/clips/stuttering-clips/clips/HVSA_3_48.wav,48000.0,3.0,suffix_underscore,2,1,0,1,0,0
50,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_118_50.wav,48000.0,3.0,suffix_underscore,0,0,2,0,0,1
51,57,data/SEP28K/clips/stuttering-clips/clips/HeStutters_21_51.wav,48000.0,3.0,suffix_underscore,0,0,0,3,0,0
53,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_016_53.wav,48000.0,3.0,suffix_underscore,0,0,0,3,0,0
56,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_30_56.wav,48000.0,3.0,suffix_underscore,2,0,3,0,0,0
57,57,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_64_57.wav,48000.0,3.0,suffix_underscore,2,0,2,0,0,0
58,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_42_58.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
59,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_063_59.wav,48000.0,3.0,suffix_underscore,0,0,0,0,2,3
60,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_178_60.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
62,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_0_62.wav,48000.0,3.0,suffix_underscore,2,0,0,0,0,1
63,57,data/SEP28K/clips/stuttering-clips/clips/HeStutters_11_63.wav,48000.0,3.0,suffix_underscore,0,2,0,0,0,1
65,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_0_65.wav,48000.0,3.0,suffix_underscore,1,0,2,0,0,0
66,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_016_66.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
69,57,data/SEP28K/clips/stuttering-clips/clips/StutteringIsCool_80_69.wav,48000.0,3.0,suffix_underscore,0,0,0,1,3,2
70,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_107_70.wav,48000.0,3.0,suffix_underscore,0,1,0,0,0,3
71,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_74_71.wav,48000.0,3.0,suffix_underscore,1,1,2,0,0,0
73,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_62_73.wav,48000.0,3.0,suffix_underscore,0,0,2,1,0,0
74,57,data/SEP28K/clips/stuttering-clips/clips/HeStutters_2_74.wav,48000.0,3.0,suffix_underscore,0,1,0,0,1,2
75,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_42_75.wav,48000.0,3.0,suffix_underscore,1,1,1,0,1,1
77,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_97_77.wav,48000.0,3.0,suffix_underscore,0,0,2,1,0,0
78,57,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_72_78.wav,48000.0,3.0,suffix_underscore,1,1,0,1,3,1
79,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_010_79.wav,48000.0,3.0,suffix_underscore,0,0,0,3,0,0
80,57,data/SEP28K/clips/stuttering-clips/clips/IStutterSoWhat_0_80.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
81,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_10_81.wav,48000.0,3.0,suffix_underscore,2,1,0,0,0,0
82,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_87_82.wav,48000.0,3.0,suffix_underscore,2,2,0,0,0,0
83,57,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_23_83.wav,48000.0,3.0,suffix_underscore,1,1,0,0,0,1
84,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_024_84.wav,48000.0,3.0,suffix_underscore,0,2,0,0,0,1
85,57,data/SEP28K/clips/stuttering-clips/clips/HeStutters_12_85.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
87,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_30_87.wav,48000.0,3.0,suffix_underscore,1,0,3,0,0,0
90,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_103_90.wav,48000.0,3.0,suffix_underscore,0,0,2,0,0,1
91,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_103_91.wav,48000.0,3.0,suffix_underscore,2,0,0,0,0,1
92,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_096_92.wav,48000.0,3.0,suffix_underscore,0,2,1,0,0,0
93,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_063_93.wav,48000.0,3.0,suffix_underscore,1,1,0,0,1,1
95,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_101_95.wav,48000.0,3.0,suffix_underscore,1,0,2,0,0,0
98,57,data/SEP28K/clips/stuttering-clips/clips/HeStutters_20_98.wav,48000.0,3.0,suffix_underscore,3,0,1,0,0,0
99,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_087_99.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
100,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_97_100.wav,48000.0,3.0,suffix_underscore,1,2,0,0,0,0
103,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_81_103.wav,48000.0,3.0,suffix_underscore,3,0,0,0,0,0
104,57,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_7_104.wav,48000.0,3.0,suffix_underscore,2,0,0,0,0,1
106,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_21_106.wav,48000.0,3.0,suffix_underscore,0,0,0,3,0,0
107,57,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_43_107.wav,48000.0,3.0,suffix_underscore,2,0,2,2,2,0
108,57,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_25_108.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
109,57,data/SEP28K/clips/stuttering-clips/clips/HVSA_0_109.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
110,57,data/SEP28K/clips/stuttering-clips/clips/HeStutters_2_110.wav,48000.0,3.0,suffix_underscore,2,0,0,0,1,1
111,57,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_35_111.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
113,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_74_113.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
114,57,data/SEP28K/clips/stuttering-clips/clips/StrongVoices_21_114.wav,48000.0,3.0,suffix_underscore,3,0,0,0,0,0
115,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_046_115.wav,48000.0,3.0,suffix_underscore,2,0,0,0,0,1
118,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_063_118.wav,48000.0,3.0,suffix_underscore,2,1,0,0,3,1
119,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_21_119.wav,48000.0,3.0,suffix_underscore,0,0,0,1,0,2
120,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_098_120.wav,48000.0,3.0,suffix_underscore,0,0,0,3,0,0
123,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_39_123.wav,48000.0,3.0,suffix_underscore,1,1,1,2,0,0
124,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_097_124.wav,48000.0,3.0,suffix_underscore,0,2,1,0,1,0
125,57,data/SEP28K/clips/stuttering-clips/clips/IStutterSoWhat_3_125.wav,48000.0,3.0,suffix_underscore,2,0,0,0,0,1
126,57,data/SEP28K/clips/stuttering-clips/clips/HeStutters_16_126.wav,48000.0,3.0,suffix_underscore,0,0,3,0,1,0
127,57,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_178_127.wav,48000.0,3.0,suffix_underscore,0,0,0,0,3,3
129,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_88_129.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
130,57,data/SEP28K/clips/stuttering-clips/clips/HeStutters_19_130.wav,48000.0,3.0,suffix_underscore,0,0,0,2,0,1
131,57,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_88_131.wav,48000.0,3.0,suffix_underscore,3,0,1,0,0,0
